order_item_id,order_id,product_id,quantity,item_price,item_cost
9997,O0008296,P0111,1,10.42,8.71
9998,O0008297,P0348,1,16.31,12.72
9999,O0008298,P0275,1,22.42,17.9
10000,O0008299,P0242,1,40.38,18.85
10001,O0008300,P0069,1,25.74,10.81
10002,O0008301,P0038,1,19.16,13.23
10003,O0008302,P0047,1,24.63,14.24
10004,O0008303,P0322,2,20.85,17.92
10005,O0008304,P0098,1,35.84,18.09
10006,O0008304,P0370,1,17.44,7.03
10007,O0008304,P0289,1,94.61,72.96
10008,O0008305,P0392,1,5.0,2.38
10009,O0008306,P0119,1,24.15,24.35
10010,O0008307,P0173,1,30.72,13.1
10011,O0008308,P0181,1,24.13,13.66
10012,O0008309,P0360,1,43.84,36.02
10013,O0008310,P0188,1,24.95,20.42
10014,O0008311,P0082,2,84.77,39.05
10015,O0008312,P0235,1,6.23,5.25
10016,O0008313,P0384,1,25.72,19.72
10017,O0008314,P0166,1,31.96,25.21
10018,O0008314,P0078,1,15.6,10.42
10019,O0008315,P0369,1,21.62,16.26
10020,O0008316,P0355,1,5.91,3.6
10021,O0008317,P0040,1,15.21,11.87
10022,O0008318,P0132,1,31.11,23.74
10023,O0008319,P0389,2,20.01,12.99
10024,O0008320,P0162,2,7.81,3.24
10025,O0008321,P0129,1,37.04,29.21
10026,O0008322,P0039,1,16.72,9.43
10027,O0008323,P0294,2,21.07,12.14
10028,O0008324,P0022,1,9.24,6.04
10029,O0008325,P0009,1,29.77,17.92
10030,O0008326,P0366,1,18.48,17.36
10031,O0008327,P0384,1,25.72,19.61
10032,O0008327,P0045,2,23.84,15.17
10033,O0008327,P0392,1,5.0,2.39
10034,O0008328,P0212,1,19.47,8.71
10035,O0008329,P0248,1,26.91,21.64
10036,O0008330,P0219,3,19.14,17.7
10037,O0008331,P0025,1,44.29,19.85
10038,O0008332,P0324,1,15.13,7.52
10039,O0008332,P0244,2,37.02,25.58
10040,O0008332,P0217,1,29.35,12.69
10041,O0008333,P0140,1,42.25,19.44
10042,O0008334,P0088,1,28.44,23.93
10043,O0008335,P0168,1,18.02,11.71
10044,O0008336,P0287,1,14.63,6.97
10045,O0008337,P0176,1,48.41,36.05
10046,O0008337,P0394,1,13.17,7.85
10047,O0008337,P0258,1,8.13,6.67
10048,O0008338,P0178,1,31.37,24.94
10049,O0008339,P0224,1,12.85,6.38
10050,O0008339,P0189,1,31.8,26.45
10051,O0008340,P0004,1,16.95,16.37
10052,O0008341,P0003,1,20.34,8.57
10053,O0008342,P0011,1,10.91,6.08
10054,O0008343,P0140,1,42.25,19.11
10055,O0008344,P0332,1,17.01,14.28
10056,O0008344,P0376,1,7.37,3.55
10057,O0008345,P0055,1,26.51,20.96
10058,O0008346,P0391,1,66.48,30.63
10059,O0008347,P0094,1,29.54,24.67
10060,O0008348,P0203,1,16.83,7.32
10061,O0008349,P0289,1,94.61,73.79
10062,O0008350,P0328,1,17.65,8.26
10063,O0008351,P0166,1,35.51,24.02
10064,O0008352,P0220,1,36.54,26.12
10065,O0008353,P0071,1,21.03,9.91
10066,O0008354,P0390,1,81.71,51.31
10067,O0008355,P0173,1,30.72,13.11
10068,O0008356,P0154,1,56.03,28.18
10069,O0008357,P0054,1,31.91,15.75
10070,O0008358,P0203,1,16.83,7.25
10071,O0008359,P0136,1,5.51,3.68
10072,O0008360,P0024,1,28.72,21.13
10073,O0008361,P0161,1,90.55,62.62
10074,O0008362,P0345,1,25.98,19.34
10075,O0008363,P0361,1,10.85,8.92
10076,O0008364,P0353,1,34.15,18.38
10077,O0008365,P0295,1,51.47,29.63
10078,O0008366,P0383,1,138.12,81.61
10079,O0008367,P0326,1,21.66,17.16
10080,O0008368,P0259,1,6.28,3.87
10081,O0008369,P0039,1,14.62,9.2
10082,O0008370,P0078,1,15.6,10.62
10083,O0008371,P0075,1,75.36,51.88
10084,O0008372,P0164,1,7.0,6.16
10085,O0008373,P0017,1,15.17,10.73
10086,O0008374,P0163,1,77.71,47.75
10087,O0008375,P0184,1,20.87,12.51
10088,O0008376,P0176,1,48.41,35.52
10089,O0008376,P0152,1,51.13,38.89
10090,O0008377,P0003,1,20.34,9.1
10091,O0008377,P0308,1,44.75,24.3
10092,O0008377,P0159,1,5.0,2.5
10093,O0008378,P0318,1,15.46,10.89
10094,O0008378,P0161,1,90.55,62.43
10095,O0008379,P0356,1,81.19,68.66
10096,O0008380,P0232,1,106.18,87.27
10097,O0008381,P0099,1,11.25,6.31
10098,O0008382,P0255,1,19.78,12.43
10099,O0008383,P0097,1,98.23,78.37
10100,O0008384,P0057,1,13.99,7.17
10101,O0008385,P0332,1,18.9,14.69
10102,O0008385,P0285,1,13.4,5.51
10103,O0008385,P0319,1,37.48,23.03
10104,O0008386,P0026,1,21.97,13.65
10105,O0008387,P0197,1,53.52,30.61
10106,O0008388,P0367,1,25.65,16.74
10107,O0008389,P0275,1,22.42,17.0
10108,O0008390,P0322,1,18.76,17.23
10109,O0008391,P0375,1,19.93,9.18
10110,O0008392,P0030,1,43.66,36.72
10111,O0008393,P0145,1,13.01,5.4
10112,O0008394,P0310,1,38.72,24.03
10113,O0008395,P0115,1,35.82,30.26
10114,O0008396,P0154,1,56.03,28.45
10115,O0008397,P0340,1,53.97,46.44
10116,O0008398,P0037,1,12.54,9.77
10117,O0008399,P0054,1,31.91,16.14
10118,O0008400,P0116,1,23.14,18.12
10119,O0008401,P0151,1,8.95,7.48
10120,O0008401,P0179,1,12.64,9.29
10121,O0008402,P0290,1,49.67,32.21
10122,O0008402,P0072,1,31.23,20.33
10123,O0008403,P0329,1,25.69,23.4
10124,O0008404,P0152,1,51.13,36.97
10125,O0008404,P0006,1,45.33,39.39
10126,O0008405,P0379,1,107.68,44.84
10127,O0008406,P0079,1,5.58,5.01
10128,O0008407,P0085,1,47.03,37.33
10129,O0008408,P0188,1,24.95,21.0
10130,O0008409,P0267,1,13.73,7.56
10131,O0008410,P0369,1,21.62,16.46
10132,O0008411,P0384,1,25.72,18.64
10133,O0008412,P0062,1,15.77,9.85
10134,O0008412,P0349,1,17.79,14.98
10135,O0008413,P0237,1,22.38,12.97
10136,O0008414,P0298,1,38.49,17.95
10137,O0008415,P0177,1,50.38,36.49
10138,O0008416,P0104,1,13.42,6.92
10139,O0008417,P0148,1,49.04,24.34
10140,O0008417,P0023,1,8.48,7.12
10141,O0008417,P0223,1,141.44,76.36
10142,O0008418,P0139,1,13.84,9.8
10143,O0008419,P0329,1,33.63,24.06
10144,O0008420,P0305,1,15.47,7.3
10145,O0008421,P0303,1,20.26,17.3
10146,O0008422,P0370,1,17.44,6.99
10147,O0008423,P0102,1,34.13,22.83
10148,O0008424,P0191,1,12.75,7.09
10149,O0008425,P0342,1,150.89,118.05
10150,O0008426,P0113,2,20.52,8.49
10151,O0008427,P0062,1,17.52,9.66
10152,O0008428,P0346,1,16.74,13.33
10153,O0008429,P0267,1,11.49,7.82
10154,O0008430,P0392,1,5.0,2.41
10155,O0008431,P0036,1,51.68,22.05
10156,O0008432,P0233,1,63.03,54.57
10157,O0008433,P0051,1,12.85,10.49
10158,O0008434,P0246,1,68.18,47.54
10159,O0008435,P0299,1,14.58,7.03
10160,O0008436,P0296,1,113.02,93.63
10161,O0008437,P0049,1,20.58,12.37
10162,O0008437,P0204,1,29.54,25.78
10163,O0008438,P0146,1,22.38,19.34
10164,O0008438,P0023,1,8.48,7.38
10165,O0008438,P0233,1,63.03,52.77
10166,O0008439,P0317,1,54.87,29.48
10167,O0008439,P0098,1,35.84,18.51
10168,O0008440,P0028,1,19.28,10.2
10169,O0008441,P0343,1,16.99,9.08
10170,O0008442,P0264,1,11.57,6.71
10171,O0008443,P0213,1,31.76,23.02
10172,O0008443,P0110,1,11.12,5.12
10173,O0008444,P0291,1,26.1,17.2
10174,O0008445,P0228,1,110.05,84.03
10175,O0008446,P0357,1,30.69,19.48
10176,O0008447,P0162,1,5.86,3.33
10177,O0008448,P0390,1,81.71,48.69
10178,O0008449,P0015,1,15.87,11.17
10179,O0008450,P0360,1,43.84,35.95
10180,O0008450,P0058,1,18.88,11.44
10181,O0008451,P0021,1,47.37,26.01
10182,O0008452,P0374,1,8.71,5.39
10183,O0008452,P0026,1,28.14,13.75
10184,O0008452,P0016,1,26.81,12.56
10185,O0008453,P0260,1,23.47,19.51
10186,O0008454,P0131,1,52.63,41.65
10187,O0008455,P0225,1,5.0,3.46
10188,O0008456,P0028,1,19.28,9.91
10189,O0008456,P0222,1,11.95,11.19
10190,O0008457,P0174,1,14.91,7.97
10191,O0008458,P0088,1,28.44,22.88
10192,O0008459,P0213,1,31.76,23.91
10193,O0008459,P0351,1,44.95,33.46
10194,O0008459,P0214,1,12.66,8.73
10195,O0008460,P0007,1,16.85,8.12
10196,O0008460,P0209,1,48.72,21.78
10197,O0008461,P0373,1,8.74,6.31
10198,O0008461,P0210,1,21.59,14.03
10199,O0008461,P0186,1,42.33,37.41
10200,O0008462,P0277,1,13.05,9.11
10201,O0008463,P0154,1,56.03,29.73
10202,O0008464,P0390,1,81.71,48.09
10203,O0008464,P0214,1,11.39,8.5
10204,O0008465,P0166,1,35.51,24.14
10205,O0008466,P0160,1,10.81,6.72
10206,O0008467,P0070,1,176.02,90.65
10207,O0008468,P0317,1,54.87,28.0
10208,O0008469,P0288,1,8.29,8.31
10209,O0008470,P0151,2,8.95,7.74
10210,O0008471,P0361,1,13.03,8.74
10211,O0008472,P0267,1,16.05,7.86
10212,O0008473,P0313,1,36.03,19.02
10213,O0008474,P0380,1,60.42,41.43
10214,O0008474,P0228,1,110.05,86.69
10215,O0008474,P0058,1,18.88,11.68
10216,O0008475,P0322,1,20.85,17.69
10217,O0008476,P0388,1,15.88,6.99
10218,O0008477,P0301,1,25.5,15.51
10219,O0008478,P0259,1,5.25,3.84
10220,O0008479,P0169,1,87.25,55.09
10221,O0008479,P0241,1,17.11,10.39
10222,O0008480,P0339,1,7.52,3.43
10223,O0008481,P0129,1,37.04,28.89
10224,O0008482,P0039,1,16.72,9.1
10225,O0008483,P0023,1,8.48,7.41
10226,O0008484,P0327,1,32.14,16.01
10227,O0008485,P0268,1,13.01,5.7
10228,O0008486,P0257,1,90.28,73.3
10229,O0008487,P0298,1,38.49,18.79
10230,O0008487,P0359,1,26.78,19.97
10231,O0008487,P0219,1,25.02,16.78
10232,O0008488,P0328,1,17.65,8.5
10233,O0008489,P0103,1,20.16,10.56
10234,O0008490,P0151,1,8.95,7.64
10235,O0008491,P0100,1,46.05,34.39
10236,O0008492,P0320,1,69.83,46.54
10237,O0008493,P0331,1,49.25,29.0
10238,O0008493,P0009,1,29.77,17.67
10239,O0008494,P0110,1,12.36,5.27
10240,O0008495,P0314,1,5.84,4.11
10241,O0008496,P0137,1,16.82,7.85
10242,O0008497,P0087,1,6.78,2.99
10243,O0008498,P0337,1,47.63,37.82
10244,O0008498,P0079,1,7.1,4.88
10245,O0008498,P0215,1,22.49,12.17
10246,O0008499,P0296,1,113.02,94.56
10247,O0008500,P0048,1,19.31,12.11
10248,O0008501,P0046,1,85.77,50.9
10249,O0008501,P0010,1,5.31,2.85
10250,O0008501,P0228,1,100.96,85.6
10251,O0008502,P0005,1,86.78,36.09
10252,O0008503,P0207,2,13.81,10.6
10253,O0008504,P0307,1,26.56,18.07
10254,O0008505,P0364,1,13.91,13.77
10255,O0008506,P0369,1,19.46,16.98
10256,O0008507,P0281,1,38.91,25.66
10257,O0008508,P0301,1,25.5,15.15
10258,O0008509,P0394,1,13.17,7.81
10259,O0008509,P0316,1,25.48,12.24
10260,O0008509,P0173,1,30.72,13.44
10261,O0008510,P0379,2,107.68,44.77
10262,O0008511,P0196,1,11.97,7.85
10263,O0008512,P0130,1,534.96,367.48
10264,O0008513,P0122,1,27.74,24.24
10265,O0008514,P0390,2,81.71,50.45
10266,O0008515,P0215,1,22.49,12.22
10267,O0008515,P0311,2,6.67,3.0
10268,O0008515,P0216,1,30.45,26.94
10269,O0008516,P0246,1,68.18,49.91
10270,O0008517,P0074,1,44.77,33.79
10271,O0008518,P0143,1,5.0,3.72
10272,O0008519,P0367,1,25.65,17.81
10273,O0008519,P0228,1,110.05,84.05
10274,O0008520,P0371,2,9.25,7.12
10275,O0008521,P0235,1,6.23,5.32
10276,O0008522,P0015,1,15.87,10.49
10277,O0008523,P0182,1,26.95,19.87
10278,O0008524,P0185,3,47.48,20.89
10279,O0008525,P0238,1,59.44,33.86
10280,O0008526,P0339,1,7.52,3.59
10281,O0008527,P0201,1,29.84,13.27
10282,O0008528,P0063,1,21.56,13.68
10283,O0008529,P0167,1,25.94,21.09
10284,O0008530,P0315,1,14.56,7.88
10285,O0008531,P0009,1,29.77,18.47
10286,O0008532,P0174,1,14.91,8.46
10287,O0008533,P0352,1,11.73,7.94
10288,O0008533,P0177,1,50.38,37.59
10289,O0008534,P0138,1,58.62,37.51
10290,O0008535,P0256,1,43.56,33.51
10291,O0008536,P0253,1,57.21,34.22
10292,O0008537,P0345,1,25.98,19.78
10293,O0008538,P0196,2,11.97,8.07
10294,O0008538,P0089,1,30.2,17.01
10295,O0008538,P0077,1,10.0,4.61
10296,O0008539,P0024,1,28.72,21.56
10297,O0008540,P0345,1,25.98,19.79
10298,O0008541,P0054,1,31.91,15.28
10299,O0008542,P0358,1,9.97,6.85
10300,O0008543,P0126,1,49.72,31.08
10301,O0008544,P0303,1,20.26,17.03
10302,O0008545,P0093,1,14.24,6.87
10303,O0008546,P0034,1,40.02,30.96
10304,O0008547,P0102,1,34.13,22.43
10305,O0008548,P0137,1,16.82,7.72
10306,O0008548,P0148,1,49.04,24.02
10307,O0008549,P0400,1,36.29,18.66
10308,O0008549,P0233,1,63.03,55.22
10309,O0008550,P0252,1,73.33,38.11
10310,O0008550,P0327,1,32.14,16.08
10311,O0008550,P0074,1,44.77,34.13
10312,O0008551,P0365,1,11.12,9.71
10313,O0008552,P0334,1,10.95,6.12
10314,O0008553,P0059,1,31.09,13.12
10315,O0008554,P0338,1,5.0,3.4
10316,O0008555,P0176,1,37.01,34.99
10317,O0008556,P0053,1,51.03,40.76
10318,O0008557,P0381,1,19.78,8.68
10319,O0008558,P0206,1,7.96,6.51
10320,O0008559,P0199,1,34.14,24.03
10321,O0008559,P0325,1,26.29,17.51
10322,O0008559,P0294,1,21.07,12.42
10323,O0008560,P0398,1,9.94,4.63
10324,O0008561,P0042,1,72.6,44.75
10325,O0008562,P0185,1,47.48,21.38
10326,O0008563,P0362,1,35.77,23.7
10327,O0008564,P0117,1,12.46,9.78
10328,O0008565,P0192,1,130.83,70.41
10329,O0008566,P0241,1,17.11,10.6
10330,O0008567,P0395,2,51.86,22.28
10331,O0008567,P0160,1,10.81,6.58
10332,O0008567,P0208,1,20.68,13.85
10333,O0008568,P0230,1,36.36,27.97
10334,O0008569,P0266,1,52.67,25.14
10335,O0008570,P0392,1,5.0,2.43
10336,O0008571,P0354,1,110.11,61.98
10337,O0008571,P0152,1,51.13,37.03
10338,O0008571,P0249,1,127.56,103.36
10339,O0008572,P0350,1,10.08,5.22
10340,O0008573,P0017,1,15.17,10.67
10341,O0008574,P0183,1,38.0,29.98
10342,O0008575,P0231,1,8.53,6.85
10343,O0008575,P0229,1,11.96,10.1
10344,O0008576,P0042,1,72.6,45.15
10345,O0008577,P0178,1,24.93,23.47
10346,O0008578,P0256,1,43.56,32.47
10347,O0008579,P0292,1,12.32,9.49
10348,O0008579,P0359,1,26.78,19.31
10349,O0008580,P0346,2,16.74,13.63
10350,O0008581,P0023,1,8.48,7.24
10351,O0008581,P0042,1,72.6,44.39
10352,O0008582,P0260,1,23.47,20.67
10353,O0008582,P0223,1,141.44,73.68
10354,O0008582,P0273,1,14.02,11.3
10355,O0008583,P0310,1,38.72,22.97
10356,O0008584,P0198,1,21.81,10.32
10357,O0008585,P0322,1,20.85,17.97
10358,O0008586,P0135,1,121.51,84.82
10359,O0008587,P0055,1,26.51,19.98
10360,O0008588,P0328,1,17.65,8.65
10361,O0008588,P0400,1,29.56,19.17
10362,O0008589,P0062,1,17.52,9.63
10363,O0008590,P0146,1,22.38,18.3
10364,O0008591,P0291,1,26.1,17.78
10365,O0008592,P0141,1,25.44,16.1
10366,O0008593,P0178,1,31.37,23.77
10367,O0008594,P0027,1,22.36,13.23
10368,O0008594,P0143,1,5.0,3.71
10369,O0008595,P0378,1,23.49,13.89
10370,O0008596,P0360,1,43.84,37.16
10371,O0008597,P0326,1,21.66,16.72
10372,O0008598,P0317,3,42.84,28.58
10373,O0008599,P0337,1,47.63,39.78
10374,O0008599,P0189,1,31.8,26.49
10375,O0008599,P0069,1,25.74,11.33
10376,O0008600,P0062,1,17.52,10.13
10377,O0008601,P0364,1,16.3,13.23
10378,O0008601,P0058,1,18.88,11.09
10379,O0008601,P0145,1,13.01,5.53
10380,O0008602,P0207,1,13.81,10.73
10381,O0008602,P0400,1,36.29,18.67
10382,O0008603,P0168,1,18.02,12.36
10383,O0008604,P0012,3,31.54,17.52
10384,O0008605,P0269,1,20.27,11.25
10385,O0008606,P0300,1,16.61,8.98
10386,O0008607,P0253,1,57.21,33.07
10387,O0008608,P0149,1,16.78,10.69
10388,O0008608,P0211,1,24.17,10.39
10389,O0008609,P0278,1,15.48,9.53
10390,O0008610,P0050,1,32.64,25.33
10391,O0008611,P0387,1,22.63,15.4
10392,O0008612,P0188,1,24.95,20.06
10393,O0008613,P0192,1,130.83,71.9
10394,O0008614,P0189,1,22.49,27.48
10395,O0008615,P0115,1,35.82,29.7
10396,O0008616,P0252,1,64.45,36.77
10397,O0008617,P0292,1,12.32,9.42
10398,O0008618,P0328,1,17.65,8.55
10399,O0008619,P0320,1,77.73,45.79
10400,O0008620,P0031,1,31.79,13.91
10401,O0008621,P0267,1,16.05,7.84
10402,O0008622,P0238,1,66.04,33.92
10403,O0008623,P0254,1,6.01,3.57
10404,O0008624,P0367,1,25.65,17.66
10405,O0008625,P0256,1,43.56,33.86
10406,O0008626,P0278,2,15.48,9.8
10407,O0008627,P0255,2,17.47,12.44
10408,O0008627,P0288,1,10.33,8.38
10409,O0008628,P0063,1,21.56,13.86
10410,O0008629,P0344,1,12.43,9.11
10411,O0008629,P0259,1,6.28,3.93
10412,O0008629,P0023,1,8.48,7.01
10413,O0008630,P0341,1,40.7,33.83
10414,O0008631,P0129,1,37.04,28.32
10415,O0008632,P0055,1,26.51,20.99
10416,O0008633,P0317,1,54.87,29.56
10417,O0008634,P0335,1,24.9,12.7
10418,O0008634,P0374,1,8.71,5.49
10419,O0008634,P0273,1,14.02,11.26
10420,O0008635,P0142,1,14.57,9.94
10421,O0008636,P0022,1,9.24,5.94
10422,O0008637,P0252,1,73.33,37.34
10423,O0008638,P0047,1,26.3,14.46
10424,O0008639,P0133,1,11.15,8.76
10425,O0008640,P0090,1,45.85,25.12
10426,O0008641,P0013,1,71.32,39.23
10427,O0008642,P0112,1,36.09,29.91
10428,O0008643,P0218,1,24.78,15.88
10429,O0008644,P0169,1,87.25,53.97
10430,O0008644,P0379,1,107.68,45.43
10431,O0008645,P0020,1,10.53,8.7
10432,O0008646,P0086,1,9.16,5.98
10433,O0008647,P0284,1,11.42,5.87
10434,O0008647,P0332,1,18.9,14.36
10435,O0008648,P0057,1,13.99,6.91
10436,O0008649,P0027,1,22.36,13.09
10437,O0008650,P0152,1,51.13,37.3
10438,O0008651,P0047,1,26.3,14.79
10439,O0008652,P0333,1,5.0,3.07
10440,O0008653,P0223,1,141.44,75.34
10441,O0008654,P0320,2,77.73,45.28
10442,O0008654,P0232,2,106.18,86.74
10443,O0008655,P0187,1,69.71,38.29
10444,O0008656,P0372,1,6.53,5.53
10445,O0008657,P0033,3,14.27,5.88
10446,O0008658,P0220,1,36.54,26.76
10447,O0008659,P0121,1,12.1,8.06
10448,O0008660,P0208,1,20.68,13.89
10449,O0008661,P0204,1,23.32,25.26
10450,O0008661,P0051,1,9.18,10.59
10451,O0008661,P0288,1,10.33,8.31
10452,O0008662,P0045,1,23.84,14.9
10453,O0008663,P0145,1,13.01,5.46
10454,O0008664,P0244,1,37.02,27.15
10455,O0008665,P0196,1,11.97,7.63
10456,O0008666,P0061,1,7.91,3.7
10457,O0008667,P0374,1,8.71,5.38
10458,O0008668,P0049,1,20.58,12.19
10459,O0008669,P0001,1,36.5,26.5
10460,O0008670,P0208,1,20.68,13.49
10461,O0008671,P0134,1,15.58,8.31
10462,O0008672,P0103,1,20.16,10.46
10463,O0008673,P0251,1,41.11,29.63
10464,O0008674,P0077,1,11.11,4.66
10465,O0008675,P0378,1,23.49,13.47
10466,O0008676,P0214,2,12.66,8.36
10467,O0008677,P0263,2,32.89,15.93
10468,O0008678,P0361,1,13.03,8.44
10469,O0008679,P0132,1,41.31,23.13
10470,O0008680,P0095,2,31.01,13.05
10471,O0008681,P0145,1,13.01,5.47
10472,O0008682,P0130,1,534.96,365.65
10473,O0008683,P0108,1,78.48,50.97
10474,O0008683,P0378,2,23.49,13.75
10475,O0008684,P0149,1,16.78,10.66
10476,O0008684,P0362,1,32.19,25.25
10477,O0008685,P0114,1,43.43,36.66
10478,O0008686,P0109,1,36.42,21.11
10479,O0008687,P0132,1,41.31,22.74
10480,O0008688,P0319,1,34.07,23.11
10481,O0008688,P0209,1,48.72,21.67
10482,O0008689,P0111,1,10.42,8.48
10483,O0008689,P0169,1,87.25,52.15
10484,O0008689,P0324,1,15.13,7.55
10485,O0008690,P0006,1,40.83,39.02
10486,O0008691,P0179,1,12.64,9.7
10487,O0008692,P0324,2,15.13,7.45
10488,O0008693,P0291,1,26.1,17.14
10489,O0008694,P0334,1,10.95,6.06
10490,O0008695,P0127,1,37.04,30.22
10491,O0008696,P0354,1,110.11,63.97
10492,O0008697,P0272,1,25.23,19.24
10493,O0008698,P0004,1,20.34,16.7
10494,O0008699,P0119,1,29.12,23.98
10495,O0008699,P0059,1,31.09,12.7
10496,O0008699,P0029,1,14.17,8.95
10497,O0008700,P0352,1,11.73,8.35
10498,O0008701,P0311,1,6.67,2.99
10499,O0008702,P0324,1,15.13,7.48
10500,O0008703,P0059,1,31.09,13.01
10501,O0008704,P0384,1,25.72,19.78
10502,O0008705,P0198,1,21.81,10.3
10503,O0008705,P0138,1,58.62,36.81
10504,O0008706,P0018,1,19.43,11.78
10505,O0008707,P0252,1,73.33,35.99
10506,O0008708,P0199,1,34.14,24.27
10507,O0008708,P0265,1,23.33,16.65
10508,O0008709,P0203,1,16.83,7.69
10509,O0008710,P0238,1,66.04,34.79
10510,O0008711,P0206,1,7.96,6.59
10511,O0008712,P0174,1,14.91,8.27
10512,O0008712,P0223,1,141.44,73.21
10513,O0008712,P0213,1,31.76,23.5
10514,O0008713,P0221,1,137.35,89.98
10515,O0008713,P0393,1,7.96,5.44
10516,O0008713,P0126,1,57.0,31.41
10517,O0008714,P0382,1,10.12,8.89
10518,O0008715,P0313,1,29.33,19.56
10519,O0008716,P0029,1,16.97,9.14
10520,O0008717,P0392,1,3.66,2.44
10521,O0008717,P0210,1,21.59,13.65
10522,O0008718,P0397,1,43.7,18.19
10523,O0008719,P0093,1,14.24,7.0
10524,O0008720,P0023,1,8.48,7.33
10525,O0008721,P0316,1,25.48,11.83
10526,O0008721,P0249,1,127.56,102.73
10527,O0008721,P0357,1,30.69,19.01
10528,O0008722,P0241,1,17.11,10.71
10529,O0008723,P0178,1,31.37,24.63
10530,O0008723,P0100,1,46.05,35.46
10531,O0008723,P0163,1,77.71,49.22
10532,O0008724,P0038,1,19.16,13.56
10533,O0008725,P0284,1,11.42,5.7
10534,O0008726,P0021,1,47.37,26.69
10535,O0008727,P0134,1,20.3,8.87
10536,O0008728,P0006,1,40.8,37.95
10537,O0008729,P0182,1,26.95,20.42
10538,O0008730,P0091,1,37.25,30.49
10539,O0008731,P0281,1,35.02,25.61
10540,O0008731,P0119,1,29.12,23.65
10541,O0008732,P0219,1,25.02,17.16
10542,O0008733,P0235,1,6.23,5.13
10543,O0008734,P0106,1,32.23,21.94
10544,O0008735,P0171,1,21.73,18.31
10545,O0008736,P0064,1,33.89,23.81
10546,O0008737,P0026,1,28.14,13.52
10547,O0008738,P0136,1,5.51,3.8
10548,O0008739,P0152,2,39.51,38.52
10549,O0008740,P0012,1,31.54,17.52
10550,O0008741,P0196,1,11.97,7.88
10551,O0008742,P0069,1,25.74,11.41
10552,O0008743,P0065,2,30.15,25.34
10553,O0008744,P0080,1,25.92,12.58
10554,O0008744,P0288,1,10.33,8.34
10555,O0008745,P0078,1,14.04,10.36
10556,O0008746,P0194,1,46.22,35.83
10557,O0008747,P0178,1,31.37,24.46
10558,O0008748,P0257,1,90.28,71.34
10559,O0008749,P0209,1,48.72,21.83
10560,O0008750,P0302,1,12.62,11.12
10561,O0008751,P0006,1,40.8,38.59
10562,O0008752,P0342,1,150.89,118.16
10563,O0008752,P0151,1,8.95,7.78
10564,O0008753,P0071,1,21.03,9.94
10565,O0008754,P0397,1,43.7,18.19
10566,O0008755,P0254,1,6.01,3.69
10567,O0008755,P0320,1,77.73,46.06
10568,O0008756,P0236,3,72.46,55.45
10569,O0008757,P0236,1,72.46,57.67
10570,O0008758,P0148,1,49.04,24.33
10571,O0008759,P0335,1,24.9,12.94
10572,O0008759,P0363,2,87.76,75.34
10573,O0008759,P0258,1,8.13,6.66
10574,O0008760,P0195,1,24.29,10.44
10575,O0008761,P0279,1,7.3,4.44
10576,O0008762,P0299,1,14.58,6.93
10577,O0008763,P0268,1,13.01,5.72
10578,O0008764,P0044,1,14.64,9.99
10579,O0008765,P0356,1,81.19,70.18
10580,O0008766,P0122,1,27.74,24.6
10581,O0008767,P0391,1,59.83,32.11
10582,O0008768,P0279,1,7.3,4.47
10583,O0008769,P0228,1,110.05,85.98
10584,O0008770,P0035,1,55.97,43.13
10585,O0008771,P0037,1,11.29,9.93
10586,O0008772,P0068,1,24.02,10.24
10587,O0008773,P0070,1,176.02,94.07
10588,O0008774,P0209,1,48.72,22.73
10589,O0008775,P0171,1,21.73,17.95
10590,O0008776,P0114,1,43.43,36.16
10591,O0008777,P0284,1,11.42,5.73
10592,O0008778,P0313,1,40.89,19.31
10593,O0008778,P0160,1,10.81,6.61
10594,O0008779,P0029,1,16.97,8.76
10595,O0008780,P0339,1,7.52,3.6
10596,O0008781,P0285,1,13.4,5.63
10597,O0008782,P0316,1,22.93,11.94
10598,O0008783,P0049,1,20.58,12.08
10599,O0008784,P0118,1,6.57,4.09
10600,O0008784,P0104,1,13.42,7.13
10601,O0008785,P0163,1,69.94,51.1
10602,O0008786,P0183,1,38.0,29.5
10603,O0008787,P0299,1,14.58,7.08
10604,O0008788,P0151,1,8.95,7.71
10605,O0008789,P0255,1,19.78,12.62
10606,O0008790,P0151,1,8.95,7.74
10607,O0008791,P0220,1,36.54,27.29
10608,O0008792,P0043,1,28.61,25.09
10609,O0008793,P0160,1,8.0,6.64
10610,O0008794,P0394,1,13.17,7.69
10611,O0008795,P0145,1,13.01,5.42
10612,O0008796,P0213,1,31.76,24.31
10613,O0008797,P0018,1,19.43,11.8
10614,O0008797,P0346,1,16.74,13.8
10615,O0008798,P0026,1,28.14,13.73
10616,O0008798,P0065,1,30.15,26.11
10617,O0008798,P0035,2,55.97,43.5
10618,O0008799,P0185,1,47.48,21.95
10619,O0008800,P0361,2,9.81,8.67
10620,O0008801,P0164,1,7.78,6.2
10621,O0008802,P0076,1,7.99,5.23
10622,O0008803,P0135,1,139.02,86.6
10623,O0008804,P0102,1,34.13,22.65
10624,O0008805,P0097,1,109.14,76.86
10625,O0008806,P0314,1,6.49,3.96
10626,O0008807,P0292,3,12.32,9.14
10627,O0008807,P0148,1,49.04,24.2
10628,O0008808,P0343,1,16.99,8.86
10629,O0008809,P0352,1,11.73,8.39
10630,O0008810,P0076,1,7.99,5.17
10631,O0008811,P0208,1,20.68,14.13
